order_id,product_code,quantity,unit_price,returned
4561,P00158,3,170.85,False
4561,P00202,3,17.7,False
4561,P00136,1,42.44,False
4561,P00015,1,44.86,False
4561,P00217,3,263.7,False
4562,P00138,3,28.92,False
4562,P00092,3,23.78,False
4563,P00105,3,47.4,False
4564,P00072,3,66.38,False
4564,P00067,1,38.36,False
4564,P00169,1,27.31,False
4565,P00042,3,63.45,False
4565,P00246,3,540.44,False
4565,P00169,3,27.31,False
4565,P00187,1,181.56,False
4565,P00237,3,30.22,False
4566,P00035,2,241.54,False
4567,P00163,1,155.79,False
4568,P00071,2,20.96,False
4568,P00106,3,164.6,False
4568,P00078,2,394.54,False
4568,P00126,2,58.36,False
4568,P00126,1,58.36,False
4569,P00031,3,523.11,True
4569,P00003,1,31.08,False
4570,P00235,3,159.35,False
4570,P00138,2,28.92,False
4570,P00063,1,332.15,False
4570,P00091,3,11.99,False
4571,P00184,3,29.36,False
4572,P00209,3,177.54,False
4572,P00026,2,46.83,False
4572,P00062,2,59.97,False
4573,P00079,3,96.53,False
4573,P00141,2,418.18,False
4573,P00135,2,51.88,False
4573,P00218,3,255.17,False
4574,P00135,2,51.88,False
4574,P00222,1,69.95,False
4574,P00165,3,136.3,False
4575,P00065,1,37.39,False
4576,P00201,2,48.7,True
4576,P00090,1,9.82,False
4576,P00183,2,20.21,False
4576,P00188,1,412.55,False
4577,P00220,3,251.17,False
4577,P00150,1,93.79,False
4577,P00227,1,9.25,False
4577,P00060,2,670.55,False
4577,P00023,2,19.71,False
4578,P00212,3,52.33,False
4578,P00080,2,53.91,False
4579,P00075,1,46.16,False
4579,P00239,3,296.23,False
4580,P00115,1,333.47,False
4581,P00074,3,175.78,False
4581,P00078,1,394.54,False
4581,P00067,3,38.36,False
4582,P00168,1,17.8,False
4582,P00069,1,96.42,False
4582,P00068,1,29.42,False
4583,P00176,2,8.63,False
4583,P00181,1,191.78,False
4583,P00070,3,66.79,False
4583,P00181,3,191.78,False
4583,P00241,3,354.11,False
4584,P00122,2,39.59,False
4584,P00001,3,513.91,False
4584,P00202,1,17.7,False
4584,P00088,3,251.51,False
4584,P00205,3,19.15,False
4585,P00184,1,29.36,False
4585,P00233,3,567.08,False
4586,P00090,3,9.82,False
4587,P00175,1,46.73,False
4587,P00053,2,119.16,False
4587,P00079,2,96.53,False
4587,P00154,2,637.41,False
4587,P00189,3,91.73,True
4588,P00090,2,9.82,False
4588,P00087,1,472.43,True
4589,P00038,2,26.65,False
4589,P00240,1,135.71,False
4589,P00049,2,137.42,False
4589,P00241,1,354.11,False
4590,P00040,1,8.44,False
4590,P00237,1,30.22,False
4590,P00016,2,101.79,False
4590,P00135,3,51.88,True
4590,P00116,3,62.57,False
4591,P00214,1,238.68,False
4591,P00100,3,194.61,False
4591,P00215,1,52.0,False
4591,P00207,2,67.77,False
4592,P00001,2,513.91,False
4592,P00243,3,47.68,False
4592,P00175,3,46.73,False
4593,P00160,2,59.12,False
4593,P00107,3,426.09,False
4594,P00033,3,325.67,False
4594,P00217,1,263.7,False
4594,P00008,2,53.96,False
4595,P00085,2,189.99,False
4595,P00163,1,155.79,False
4595,P00133,3,92.94,False
4596,P00106,1,164.6,False
4597,P00108,1,163.55,False
4598,P00081,2,264.89,False
4598,P00090,3,9.82,False
4598,P00194,1,95.4,False
4598,P00225,3,17.03,False
4599,P00116,3,62.57,True
4600,P00175,2,46.73,False
4601,P00123,3,13.75,False
4601,P00125,1,38.27,False
4601,P00219,1,25.63,False
4601,P00099,2,200.12,False
4602,P00092,1,23.78,False
4602,P00066,3,255.24,False
4603,P00088,2,251.51,False
4604,P00013,1,58.11,False
4605,P00049,1,137.42,False
4605,P00083,3,224.48,False
4606,P00122,2,39.59,False
4606,P00222,3,69.95,False
4606,P00196,1,15.18,False
4606,P00020,3,38.38,True
4607,P00023,2,19.71,False
4607,P00121,3,9.22,False
4607,P00215,1,52.0,False
4608,P00065,2,37.39,False
4608,P00249,1,196.21,False
4608,P00074,2,175.78,True
4608,P00174,1,83.69,False
4608,P00162,3,42.96,True
4609,P00208,2,44.71,False
4610,P00218,2,255.17,False
4610,P00242,2,97.26,False
4610,P00095,2,273.75,False
4611,P00216,1,266.03,False
4611,P00184,1,29.36,False
4612,P00108,3,163.55,False
4612,P00072,3,66.38,False
4612,P00137,1,140.25,True
4612,P00171,2,602.91,False
4612,P00030,2,93.19,False
4613,P00061,1,53.6,False
4613,P00145,3,141.93,False
4613,P00149,1,292.96,False
4614,P00173,3,579.69,False
4614,P00086,3,17.03,False
4615,P00175,2,46.73,False
4615,P00231,3,60.74,False
4615,P00235,2,159.35,False
4615,P00053,3,119.16,False
4616,P00137,2,140.25,False
4616,P00085,3,189.99,False
4616,P00071,2,20.96,False
4616,P00031,3,523.11,False
4616,P00240,3,135.71,False
4617,P00199,3,173.91,False
4617,P00117,2,229.1,False
4618,P00025,1,60.94,False
4618,P00084,2,17.56,False
4618,P00060,2,670.55,False
4618,P00166,1,44.93,False
4618,P00225,1,17.03,False
4619,P00145,3,141.93,True
4619,P00237,1,30.22,False
4620,P00035,1,241.54,False
4620,P00231,1,60.74,False
4620,P00171,3,602.91,False
4621,P00035,1,241.54,False
4621,P00207,3,67.77,False
4621,P00163,3,155.79,False
4622,P00177,3,270.59,False
4622,P00111,1,52.22,True
4623,P00095,2,273.75,False
4623,P00100,3,194.61,False
4623,P00019,1,47.22,False
4623,P00248,2,223.41,False
4624,P00065,1,37.39,False
4624,P00230,3,230.59,False
4624,P00214,2,238.68,False
4625,P00182,3,108.53,False
4626,P00055,3,534.25,False
4626,P00071,1,20.96,False
4626,P00097,1,71.02,False
4626,P00025,3,60.94,True
4626,P00187,1,181.56,False
4627,P00076,3,337.91,False
4627,P00137,3,140.25,False
4628,P00247,3,22.39,False
4628,P00033,3,325.67,True
4628,P00113,1,88.92,False
4628,P00148,1,34.57,False
4628,P00234,1,75.35,False
4629,P00057,1,26.16,False
4630,P00185,2,28.82,False
4630,P00243,1,47.68,False
4630,P00178,2,266.09,False
4630,P00034,3,202.13,False
4631,P00094,3,19.06,False
4631,P00149,3,292.96,False
4631,P00029,1,28.28,True
4631,P00088,3,251.51,False
4631,P00221,3,35.97,False
4632,P00055,1,534.25,False
4632,P00096,3,105.29,False
4633,P00164,2,20.82,False
4633,P00177,1,270.59,False
4634,P00142,1,206.94,False
4634,P00082,3,36.5,False
4634,P00189,2,91.73,False
4634,P00052,3,39.75,True
4634,P00045,1,234.96,False
4635,P00226,1,23.98,False
4636,P00089,1,197.85,False
4636,P00185,2,28.82,False
4636,P00040,2,8.44,False
4636,P00065,2,37.39,False
4636,P00042,1,63.45,False
4637,P00222,2,69.95,False
4637,P00134,2,205.56,True
4638,P00031,2,523.11,False
4639,P00118,2,35.55,False
4639,P00039,1,70.54,False
4640,P00084,2,17.56,False
4640,P00095,1,273.75,False
4640,P00068,2,29.42,False
4640,P00246,3,540.44,False
4640,P00019,3,47.22,False
4641,P00086,3,17.03,False
4641,P00133,1,92.94,False
4641,P00231,2,60.74,False
4641,P00036,1,11.97,False
4641,P00218,3,255.17,False
4642,P00071,3,20.96,True
4642,P00220,1,251.17,False
4642,P00130,3,34.32,False
4642,P00209,3,177.54,False
4642,P00014,2,34.86,False
4643,P00185,2,28.82,False
4644,P00228,3,671.23,False
4644,P00159,1,604.96,False
4644,P00020,3,38.38,True
4645,P00209,1,177.54,False
4646,P00006,2,156.61,False
4646,P00008,2,53.96,False
4646,P00063,1,332.15,False
4646,P00003,3,31.08,False
4646,P00244,3,185.53,False
4647,P00049,2,137.42,False
4647,P00192,2,284.48,False
4647,P00084,1,17.56,True
4648,P00149,2,292.96,True
4649,P00116,2,62.57,False
4649,P00041,3,376.45,False
4649,P00029,1,28.28,True
4649,P00201,2,48.7,False
4649,P00014,1,34.86,False
4650,P00072,3,66.38,False
4650,P00126,2,58.36,False
4651,P00080,1,53.91,False
4651,P00078,1,394.54,False
4651,P00056,2,169.12,False
4651,P00090,3,9.82,True
4652,P00082,3,36.5,False
4652,P00237,2,30.22,False
4653,P00094,2,19.06,False
4653,P00147,1,62.25,True
4653,P00139,1,122.95,False
4653,P00191,1,246.2,False
4654,P00116,2,62.57,False
4654,P00058,3,591.05,False
4654,P00150,1,93.79,False
4654,P00076,1,337.91,False
4654,P00043,3,52.66,False
4655,P00105,1,47.4,False
4655,P00216,1,266.03,False
4655,P00138,2,28.92,False
4655,P00079,1,96.53,False
4656,P00222,1,69.95,False
4656,P00148,3,34.57,False
4656,P00133,1,92.94,False
4657,P00024,3,159.6,False
4658,P00046,1,14.11,False
4658,P00126,1,58.36,False
4658,P00169,3,27.31,False
4658,P00019,1,47.22,False
4658,P00158,1,170.85,False
4659,P00062,2,59.97,False
4659,P00203,2,216.49,False
4659,P00039,2,70.54,False
4659,P00070,2,66.79,False
4659,P00203,1,216.49,False
4660,P00138,2,28.92,True
4660,P00246,2,540.44,False
4660,P00230,2,230.59,False
4660,P00064,3,190.05,False
4660,P00153,3,51.41,False
4661,P00036,1,11.97,False
4661,P00055,3,534.25,False
4661,P00219,3,25.63,False
4661,P00026,3,46.83,False
4662,P00045,2,234.96,False
4663,P00155,1,165.26,False
4664,P00197,1,109.33,False
4664,P00056,2,169.12,False
4664,P00143,1,263.1,False
4665,P00149,1,292.96,False
4665,P00237,2,30.22,False
4665,P00120,3,16.84,False
4666,P00077,2,451.63,True
4666,P00200,1,201.05,False
4666,P00137,3,140.25,False
4666,P00064,2,190.05,False
4667,P00140,2,318.2,True
4667,P00082,2,36.5,False
4667,P00181,1,191.78,False
4668,P00120,1,16.84,False
4668,P00220,3,251.17,False
4668,P00146,3,63.04,False
4668,P00199,2,173.91,False
4669,P00171,2,602.91,True
4669,P00091,2,11.99,False
4669,P00220,3,251.17,False
4669,P00046,1,14.11,False
4670,P00249,1,196.21,True
4670,P00082,2,36.5,False
4670,P00174,2,83.69,False
4670,P00172,3,212.5,False
4671,P00057,3,26.16,False
4671,P00182,2,108.53,False
4672,P00117,3,229.1,True
4672,P00052,2,39.75,False
4672,P00138,3,28.92,True
4672,P00012,1,237.82,False
4672,P00234,3,75.35,False
4673,P00076,3,337.91,False
4673,P00230,3,230.59,False
4673,P00158,1,170.85,True
4673,P00009,3,34.59,False
4673,P00042,3,63.45,False
4674,P00149,1,292.96,True
4674,P00043,3,52.66,False
4674,P00036,1,11.97,False
4674,P00008,1,53.96,False
4675,P00049,2,137.42,True
4676,P00184,3,29.36,False
4677,P00005,2,39.39,False
4677,P00181,1,191.78,False
4677,P00233,2,567.08,False
4677,P00118,2,35.55,False
4677,P00022,3,30.76,False
4678,P00107,2,426.09,False
4678,P00138,3,28.92,False
4678,P00217,3,263.7,False
4678,P00205,1,19.15,False
4678,P00196,3,15.18,False
4679,P00181,2,191.78,False
4679,P00057,1,26.16,False
4679,P00247,3,22.39,False
4679,P00242,3,97.26,False
4679,P00106,1,164.6,False
4680,P00204,3,85.15,False
4681,P00249,1,196.21,False
4681,P00140,1,318.2,False
4681,P00198,2,192.05,False
4682,P00121,3,9.22,False
4682,P00094,3,19.06,False
4682,P00146,2,63.04,False
4682,P00123,3,13.75,False
4683,P00080,3,53.91,False
4684,P00102,2,10.63,True
4684,P00022,1,30.76,True
4684,P00229,1,95.91,False
4684,P00185,1,28.82,False
4685,P00239,2,296.23,False
4685,P00210,1,69.04,False
4685,P00210,3,69.04,False
4686,P00197,2,109.33,False
4686,P00048,3,83.38,False
4686,P00021,2,597.41,False
4687,P00083,1,224.48,False
4688,P00163,1,155.79,False
4688,P00053,1,119.16,False
4688,P00012,1,237.82,False
4688,P00006,1,156.61,False
4689,P00182,3,108.53,False
4689,P00045,2,234.96,False
4690,P00061,1,53.6,False
4691,P00080,1,53.91,False
4692,P00067,2,38.36,True
4692,P00227,2,9.25,False
4692,P00156,2,21.13,False
4693,P00097,3,71.02,False
4693,P00155,3,165.26,False
4694,P00057,1,26.16,False
4694,P00058,3,591.05,False
4695,P00077,1,451.63,False
4695,P00236,2,59.31,False
4695,P00176,1,8.63,True
4695,P00202,3,17.7,False
4696,P00217,1,263.7,False
4697,P00010,1,75.05,False
4697,P00068,2,29.42,False
4697,P00020,3,38.38,False
4697,P00044,3,40.44,False
4698,P00236,1,59.31,False
4699,P00241,2,354.11,False
4699,P00105,3,47.4,False
4699,P00176,1,8.63,False
4700,P00052,3,39.75,False
4700,P00007,2,580.57,False
4700,P00187,1,181.56,False
4701,P00175,3,46.73,False
4701,P00121,3,9.22,False
4702,P00125,3,38.27,False
4702,P00120,2,16.84,False
4703,P00017,3,248.93,False
4703,P00098,1,311.01,False
4704,P00131,1,296.08,False
4705,P00092,3,23.78,False
4705,P00198,2,192.05,False
4705,P00105,2,47.4,False
4706,P00212,2,52.33,False
4706,P00035,1,241.54,False
4707,P00007,3,580.57,False
4707,P00250,2,33.0,False
4707,P00091,1,11.99,False
4707,P00094,1,19.06,False
4708,P00209,1,177.54,False
4709,P00100,2,194.61,True
4709,P00096,1,105.29,False
4709,P00064,1,190.05,False
4710,P00232,3,38.61,False
4710,P00183,1,20.21,False
4711,P00057,3,26.16,False
4712,P00028,2,138.36,False
4712,P00132,3,153.62,False
4712,P00183,3,20.21,True
4712,P00244,2,185.53,False
4713,P00162,2,42.96,False
4713,P00053,1,119.16,False
4713,P00060,1,670.55,True
4713,P00145,3,141.93,True
4713,P00073,1,206.49,False
4714,P00205,3,19.15,False
4714,P00089,1,197.85,False
4714,P00044,1,40.44,False
4714,P00053,3,119.16,False
4715,P00065,1,37.39,True
4715,P00040,2,8.44,False
4716,P00156,3,21.13,False
4716,P00024,2,159.6,False
4716,P00010,2,75.05,False
4717,P00066,1,255.24,False
4717,P00020,3,38.38,False
4717,P00061,3,53.6,True
4718,P00103,1,237.98,False
4718,P00067,1,38.36,True
4718,P00144,1,27.08,False
4718,P00116,1,62.57,False
4719,P00129,3,130.04,False
4720,P00059,1,470.93,False
4720,P00215,3,52.0,False
4720,P00108,1,163.55,False
4720,P00212,2,52.33,False
4721,P00204,2,85.15,False
4722,P00084,1,17.56,False
4722,P00199,3,173.91,False
4723,P00089,3,197.85,False
4723,P00209,2,177.54,False
4723,P00045,1,234.96,False
4723,P00013,2,58.11,True
4724,P00052,3,39.75,False
4724,P00146,2,63.04,False
4724,P00062,2,59.97,False
4724,P00080,3,53.91,True
4724,P00070,2,66.79,False
4725,P00022,3,30.76,True
4726,P00165,2,136.3,False
4726,P00204,2,85.15,False
4727,P00197,2,109.33,False
4727,P00087,2,472.43,False
4727,P00248,1,223.41,False
4728,P00109,3,68.51,False
4728,P00107,3,426.09,False
4728,P00041,1,376.45,False
4728,P00215,2,52.0,False
4729,P00231,2,60.74,False
4729,P00081,3,264.89,False
4729,P00249,2,196.21,False
4729,P00155,2,165.26,False
4730,P00130,2,34.32,False
4730,P00165,1,136.3,False
4730,P00086,1,17.03,False
4731,P00063,2,332.15,False
4731,P00004,3,197.31,False
4731,P00152,1,290.84,False
4731,P00051,2,27.74,False
4731,P00189,1,91.73,True
4732,P00038,2,26.65,False
4732,P00037,2,50.51,False
4733,P00190,3,228.54,False
4734,P00242,3,97.26,False
4734,P00248,1,223.41,False
4734,P00082,1,36.5,False
4734,P00054,1,476.75,False
4734,P00185,2,28.82,False
4735,P00210,3,69.04,False
4735,P00018,3,12.82,False
4735,P00046,1,14.11,False
4735,P00090,1,9.82,False
4735,P00053,1,119.16,False
4736,P00163,3,155.79,False
4736,P00113,3,88.92,False
4736,P00249,1,196.21,False
4736,P00123,3,13.75,True
4737,P00050,2,195.12,False
4737,P00139,1,122.95,False
4738,P00222,3,69.95,False
4738,P00102,2,10.63,True
4738,P00128,1,6.58,True
4738,P00077,1,451.63,False
4739,P00238,3,249.54,False
4739,P00004,3,197.31,False
4739,P00078,2,394.54,False
4739,P00205,3,19.15,False
4740,P00085,1,189.99,True
4740,P00072,1,66.38,False
4741,P00160,2,59.12,False
4741,P00208,3,44.71,False
4741,P00144,3,27.08,False
4742,P00176,3,8.63,False
4742,P00162,3,42.96,False
4742,P00240,3,135.71,True
4742,P00113,1,88.92,False
4743,P00223,3,150.64,False
4743,P00088,1,251.51,False
4743,P00083,1,224.48,False
4743,P00046,2,14.11,False
4743,P00238,3,249.54,False
4744,P00223,1,150.64,False
4744,P00170,3,19.27,False
4745,P00162,3,42.96,False
4745,P00039,2,70.54,False
4745,P00040,1,8.44,False
4746,P00070,1,66.79,False
4746,P00179,2,73.46,False
4746,P00244,1,185.53,True
4746,P00244,1,185.53,False
4746,P00149,1,292.96,False
4747,P00247,1,22.39,False
4748,P00053,3,119.16,False
4749,P00183,3,20.21,False
4749,P00117,3,229.1,False
4749,P00002,3,18.95,False
4749,P00221,1,35.97,False
4750,P00072,2,66.38,False
4751,P00246,3,540.44,False
4751,P00016,2,101.79,False
4751,P00024,1,159.6,False
4751,P00111,2,52.22,True
4751,P00150,3,93.79,False
4752,P00050,3,195.12,False
4752,P00045,1,234.96,False
4752,P00141,3,418.18,False
4752,P00149,1,292.96,False
4753,P00223,1,150.64,False
4754,P00229,1,95.91,False
4754,P00073,3,206.49,False
4754,P00123,2,13.75,False
4754,P00122,2,39.59,False
4754,P00196,3,15.18,False
4755,P00219,1,25.63,False
4755,P00124,1,7.77,False
4756,P00093,2,229.09,False
4756,P00058,2,591.05,False
4756,P00130,3,34.32,False
4757,P00103,3,237.98,False
4757,P00148,1,34.57,False
4757,P00237,1,30.22,False
4757,P00113,2,88.92,True
4758,P00214,2,238.68,False
4758,P00129,3,130.04,False
4758,P00166,2,44.93,False
4758,P00094,3,19.06,False
4758,P00174,1,83.69,False
4759,P00225,1,17.03,False
4759,P00015,2,44.86,False
4759,P00062,1,59.97,False
4759,P00050,2,195.12,False
4759,P00204,3,85.15,False
4760,P00120,2,16.84,False
4760,P00036,3,11.97,False
4761,P00005,2,39.39,True
4761,P00167,1,57.22,False
4761,P00003,2,31.08,False
4762,P00124,1,7.77,False
4762,P00101,3,114.32,True
4763,P00210,3,69.04,False
4763,P00157,3,25.96,False
4763,P00034,2,202.13,False
4764,P00106,2,164.6,True
4764,P00022,1,30.76,False
4764,P00038,2,26.65,False
4764,P00012,3,237.82,False
4765,P00130,3,34.32,False
4765,P00163,3,155.79,False
4766,P00106,1,164.6,False
4766,P00244,2,185.53,False
4766,P00123,3,13.75,False
4766,P00103,2,237.98,False
4767,P00113,3,88.92,False
4767,P00127,1,310.51,False
4767,P00066,1,255.24,False
4767,P00150,3,93.79,False
4767,P00204,2,85.15,False
4768,P00027,1,55.11,False
4769,P00036,3,11.97,False
4769,P00023,1,19.71,False
4769,P00240,2,135.71,False
4769,P00088,3,251.51,False
4769,P00091,3,11.99,False
4770,P00153,1,51.41,False
4770,P00060,3,670.55,False
4770,P00178,1,266.09,True
4771,P00053,2,119.16,False
4771,P00156,1,21.13,False
4771,P00240,2,135.71,False
4771,P00236,3,59.31,True
4772,P00219,3,25.63,False
4773,P00005,1,39.39,False
4774,P00206,1,84.05,False
4774,P00243,3,47.68,True
4775,P00168,2,17.8,False
4775,P00212,2,52.33,False
4775,P00028,2,138.36,False
4775,P00128,1,6.58,True
4776,P00059,3,470.93,False
4776,P00139,1,122.95,False
4777,P00150,2,93.79,True
4777,P00120,3,16.84,False
4777,P00143,2,263.1,False
4777,P00134,2,205.56,False
4778,P00180,1,27.08,False
4778,P00161,1,318.15,False
4778,P00080,1,53.91,False
4778,P00022,3,30.76,False
4779,P00070,2,66.79,False
4779,P00077,3,451.63,False
4779,P00182,2,108.53,False
4779,P00224,2,44.57,False
4780,P00160,1,59.12,False
4780,P00220,1,251.17,False
4780,P00030,1,93.19,False
4780,P00225,2,17.03,False
4781,P00141,1,418.18,False
4781,P00039,2,70.54,False
4782,P00081,3,264.89,False
4783,P00155,3,165.26,False
4784,P00186,1,233.5,False
4784,P00221,3,35.97,False
4784,P00193,3,433.93,False
4784,P00245,3,96.37,False
4785,P00123,1,13.75,False
4785,P00183,3,20.21,False
4785,P00221,2,35.97,False
4786,P00034,3,202.13,False
4786,P00097,3,71.02,False
4787,P00093,3,229.09,False
4787,P00125,3,38.27,False
4787,P00209,2,177.54,False
4787,P00136,2,42.44,False
4787,P00135,3,51.88,False
4788,P00010,1,75.05,False
4788,P00209,3,177.54,False
4788,P00021,3,597.41,False
4788,P00156,1,21.13,False
4789,P00175,3,46.73,False
4789,P00118,1,35.55,False
4789,P00201,2,48.7,False
4789,P00231,1,60.74,False
4790,P00019,2,47.22,False
4790,P00216,2,266.03,True
4790,P00081,3,264.89,False
4790,P00183,2,20.21,False
4790,P00038,1,26.65,False
4791,P00191,3,246.2,False
4792,P00137,2,140.25,False
4792,P00032,3,17.36,False
4792,P00122,2,39.59,False
4792,P00120,3,16.84,False
4792,P00194,1,95.4,False
4793,P00002,3,18.95,False
4793,P00198,1,192.05,False
4793,P00122,1,39.59,False
4793,P00183,2,20.21,False
4794,P00032,2,17.36,False
4795,P00143,1,263.1,False
4796,P00164,1,20.82,False
4796,P00216,3,266.03,False
4796,P00165,3,136.3,False
4796,P00240,3,135.71,False
4796,P00205,1,19.15,False
4797,P00193,1,433.93,False
4797,P00166,3,44.93,False
4797,P00051,2,27.74,False
4798,P00090,2,9.82,False
4799,P00205,3,19.15,False
4799,P00108,3,163.55,False
4799,P00147,1,62.25,False
4799,P00148,2,34.57,False
4799,P00097,2,71.02,False
4800,P00241,3,354.11,False
4801,P00032,2,17.36,False
4801,P00134,1,205.56,False
4801,P00206,1,84.05,True
4801,P00187,1,181.56,True
4802,P00037,2,50.51,True
4802,P00034,3,202.13,False
4802,P00022,1,30.76,False
4802,P00230,3,230.59,False
4802,P00050,2,195.12,False
4803,P00096,3,105.29,False
4803,P00090,2,9.82,False
4803,P00045,3,234.96,False
4803,P00179,3,73.46,False
4803,P00057,1,26.16,False
4804,P00103,1,237.98,False
4804,P00249,3,196.21,False
4804,P00037,1,50.51,False
4804,P00171,2,602.91,False
4804,P00155,1,165.26,False
4805,P00105,3,47.4,True
4805,P00160,3,59.12,False
4805,P00232,1,38.61,False
4806,P00068,1,29.42,False
4806,P00135,1,51.88,False
4806,P00006,1,156.61,False
4806,P00032,2,17.36,False
4807,P00011,2,51.62,False
4807,P00181,2,191.78,False
4808,P00231,3,60.74,False
4808,P00228,1,671.23,False
4808,P00157,3,25.96,False
4808,P00081,2,264.89,False
4808,P00198,3,192.05,False
4809,P00182,3,108.53,False
4809,P00221,1,35.97,False
4810,P00226,3,23.98,False
4810,P00212,1,52.33,True
4810,P00040,3,8.44,False
4811,P00170,3,19.27,False
4811,P00088,2,251.51,False
4811,P00030,3,93.19,False
4811,P00191,3,246.2,False
4811,P00157,1,25.96,False
4812,P00241,2,354.11,False
4813,P00162,1,42.96,False
4813,P00022,3,30.76,False
4814,P00131,1,296.08,False
4814,P00153,3,51.41,False
4814,P00138,2,28.92,False
4814,P00147,2,62.25,False
4815,P00128,3,6.58,False
4816,P00207,2,67.77,False
4816,P00178,1,266.09,False
4816,P00024,1,159.6,False
4816,P00234,3,75.35,False
4817,P00207,3,67.77,True
4817,P00194,1,95.4,False
4818,P00206,2,84.05,False
4818,P00218,3,255.17,False
4819,P00231,1,60.74,False
4820,P00210,1,69.04,False
4820,P00053,1,119.16,False
4820,P00187,2,181.56,False
4820,P00167,1,57.22,True
4821,P00209,3,177.54,False
4821,P00213,3,23.62,True
4821,P00137,1,140.25,False
4822,P00145,3,141.93,False
4822,P00078,2,394.54,False
4822,P00225,3,17.03,False
4822,P00083,2,224.48,False
4822,P00047,3,30.9,False
4823,P00194,1,95.4,False
4824,P00033,3,325.67,False
4825,P00234,3,75.35,False
4825,P00231,1,60.74,False
4825,P00036,2,11.97,False
4826,P00023,2,19.71,False
4826,P00164,2,20.82,True
4826,P00145,3,141.93,False
4826,P00010,1,75.05,False
4827,P00163,2,155.79,True
4827,P00178,2,266.09,False
4828,P00201,2,48.7,False
4828,P00178,3,266.09,False
4828,P00169,3,27.31,False
4828,P00125,3,38.27,False
4828,P00195,1,61.59,True
4829,P00128,2,6.58,False
4830,P00013,3,58.11,False
4830,P00061,1,53.6,False
4830,P00114,2,103.78,False
4830,P00186,1,233.5,False
4831,P00049,2,137.42,False
4831,P00113,3,88.92,False
4832,P00235,1,159.35,False
4832,P00045,2,234.96,False
4833,P00003,3,31.08,False
4833,P00001,1,513.91,False
4833,P00239,1,296.23,False
4833,P00130,2,34.32,True
4834,P00113,3,88.92,False
4834,P00194,1,95.4,True
4835,P00195,2,61.59,True
4835,P00176,2,8.63,False
4835,P00086,3,17.03,False
4835,P00061,1,53.6,False
4836,P00081,3,264.89,False
4836,P00126,2,58.36,True
4837,P00189,3,91.73,False
4837,P00049,2,137.42,False
4837,P00031,2,523.11,False
4838,P00216,3,266.03,False
4839,P00130,1,34.32,False
4840,P00203,2,216.49,False
4840,P00145,3,141.93,False
4840,P00159,2,604.96,False
4840,P00116,2,62.57,False
4840,P00169,3,27.31,False
4841,P00026,1,46.83,False
4841,P00029,2,28.28,False
4841,P00191,3,246.2,False
4841,P00034,3,202.13,False
4842,P00034,1,202.13,False
4842,P00052,1,39.75,False
4842,P00249,1,196.21,False
4842,P00028,1,138.36,False
4842,P00071,1,20.96,False
4843,P00135,2,51.88,False
4843,P00146,2,63.04,False
4843,P00047,2,30.9,False
4843,P00014,3,34.86,False
4844,P00102,2,10.63,False
4844,P00039,3,70.54,False
4844,P00234,3,75.35,False
4845,P00128,2,6.58,True
4846,P00197,1,109.33,False
4846,P00103,3,237.98,False
4846,P00008,2,53.96,False
4846,P00054,2,476.75,False
4847,P00080,1,53.91,False
4847,P00072,3,66.38,True
4847,P00055,3,534.25,False
4847,P00046,3,14.11,False
4848,P00184,1,29.36,False
4849,P00083,1,224.48,False
4850,P00167,1,57.22,False
4851,P00193,2,433.93,False
4851,P00152,1,290.84,False
4851,P00021,2,597.41,False
4852,P00100,1,194.61,False
4852,P00032,3,17.36,False
4852,P00061,1,53.6,True
4852,P00054,3,476.75,True
4852,P00122,1,39.59,False
4853,P00240,1,135.71,False
4854,P00050,3,195.12,False
4854,P00143,2,263.1,False
4854,P00165,2,136.3,False
4855,P00093,1,229.09,False
4855,P00051,2,27.74,False
4855,P00065,2,37.39,True
4855,P00088,3,251.51,False
4855,P00145,3,141.93,False
4856,P00184,1,29.36,False
4856,P00111,3,52.22,False
4857,P00162,2,42.96,False
4857,P00055,2,534.25,False
4857,P00168,2,17.8,False
4858,P00055,3,534.25,False
4858,P00048,2,83.38,False
4858,P00106,2,164.6,False
4858,P00007,3,580.57,False
4859,P00096,2,105.29,True
4859,P00064,3,190.05,False
4860,P00156,2,21.13,False
4860,P00216,1,266.03,True
4860,P00082,2,36.5,False
4860,P00122,1,39.59,False
4860,P00159,2,604.96,False
4861,P00201,3,48.7,False
4861,P00248,3,223.41,False
4861,P00154,2,637.41,False
4862,P00250,2,33.0,False
4863,P00001,2,513.91,False
4864,P00194,2,95.4,False
4865,P00021,3,597.41,False
4865,P00199,3,173.91,False
4865,P00022,1,30.76,False
4865,P00130,2,34.32,False
4866,P00216,1,266.03,False
4867,P00180,2,27.08,False
4867,P00091,3,11.99,False
4868,P00105,2,47.4,False
4868,P00023,1,19.71,False
4868,P00079,2,96.53,False
4869,P00179,1,73.46,False
4869,P00103,3,237.98,False
4869,P00112,3,94.05,False
4869,P00132,2,153.62,False
4870,P00021,3,597.41,False
4870,P00048,1,83.38,False
4870,P00104,1,170.38,False
4870,P00210,3,69.04,False
4870,P00071,3,20.96,False
4871,P00103,2,237.98,False
4871,P00148,3,34.57,True
4871,P00062,1,59.97,False
4871,P00110,1,189.92,False
4871,P00240,2,135.71,False
4872,P00207,1,67.77,True
4872,P00186,1,233.5,False
4872,P00201,3,48.7,False
4873,P00041,1,376.45,False
4874,P00135,2,51.88,False
