id_pedido,codigo_producto,cantidad,precio_unitario,devuelto
6867,P00069,3,"115,69",False
6867,P00229,1,"112,59",False
6867,P00118,3,"41,01",False
6868,P00123,1,"15,08",False
6868,P00031,1,"590,54",False
6868,P00054,2,"540,09",False
6869,P00055,1,"596,16",False
6869,P00129,3,"150,00",False
6869,P00029,3,"32,90",False
6870,P00155,1,"199,52",False
6871,P00204,3,"96,66",False
6871,P00138,1,"33,53",False
6871,P00153,2,"59,99",False
6871,P00136,3,"46,94",False
6872,P00229,1,"112,59",False
6872,P00067,2,"46,14",False
6873,P00219,2,"30,02",False
6874,P00063,2,"371,20",True
6874,P00146,1,"72,70",False
6875,P00149,1,"347,81",False
6875,P00146,1,"72,70",False
6876,P00104,1,"197,82",True
6877,P00168,3,"19,85",False
6877,P00139,1,"147,79",False
6877,P00112,3,"104,47",False
6877,P00151,1,"265,70",False
6877,P00158,2,"187,68",False
6878,P00088,1,"300,17",False
6878,P00066,3,"291,08",False
6878,P00148,1,"41,46",False
6878,P00014,2,"41,83",False
6879,P00240,1,"149,80",False
6880,P00213,2,"26,47",False
6880,P00238,2,"294,52",False
6880,P00231,2,"70,64",False
6880,P00044,3,"44,29",False
6881,P00050,2,"219,38",True
6881,P00105,3,"56,66",False
6881,P00173,1,"688,21",False
6881,P00206,3,"100,93",False
6881,P00083,3,"248,35",True
6882,P00018,2,"14,41",False
6882,P00215,2,"57,95",False
6882,P00097,2,"78,31",False
6882,P00123,3,"15,08",False
6883,P00006,1,"184,09",False
6883,P00034,2,"232,16",True
6883,P00215,3,"57,95",False
6883,P00188,1,"465,02",True
6883,P00234,3,"91,14",False
6884,P00230,2,"252,90",False
6884,P00147,3,"68,75",False
6885,P00088,1,"300,17",False
6885,P00164,3,"24,10",False
6885,P00247,1,"26,86",False
6885,P00112,2,"104,47",False
6886,P00053,2,"132,16",False
6886,P00166,3,"49,37",False
6886,P00181,1,"223,75",False
6887,P00020,2,"42,65",False
6887,P00065,1,"44,51",False
6887,P00210,3,"79,90",False
6887,P00079,3,"106,90",False
6888,P00236,2,"69,24",False
6888,P00218,3,"284,38",False
6889,P00221,2,"41,17",False
6890,P00028,1,"164,63",False
6890,P00013,3,"69,80",False
6891,P00111,3,"57,44",False
6891,P00221,1,"41,17",False
6891,P00027,2,"66,05",False
6892,P00249,2,"219,83",True
6892,P00055,3,"596,16",False
6893,P00169,1,"31,59",False
6894,P00032,2,"19,68",False
6895,P00188,3,"465,02",False
6895,P00044,3,"44,29",False
6895,P00149,1,"347,81",False
6895,P00042,2,"72,73",True
6895,P00008,2,"59,31",False
6896,P00192,3,"330,27",False
6896,P00083,2,"248,35",False
6896,P00123,1,"15,08",False
6896,P00151,2,"265,70",False
6896,P00117,2,"265,19",False
6897,P00185,1,"33,86",False
6897,P00109,3,"82,51",False
6898,P00086,1,"18,81",False
6898,P00010,2,"90,39",False
6898,P00212,1,"57,29",False
6898,P00031,3,"590,54",False
6899,P00170,2,"22,73",False
6899,P00009,1,"41,43",False
6899,P00075,2,"52,30",False
6899,P00024,2,"187,87",False
6900,P00204,3,"96,66",False
6900,P00245,2,"105,80",False
6900,P00027,1,"66,05",False
6900,P00103,1,"261,34",False
6901,P00229,1,"112,59",False
6901,P00060,2,"744,78",False
6901,P00020,1,"42,65",False
6902,P00088,1,"300,17",False
6902,P00097,3,"78,31",False
6902,P00070,1,"75,45",False
6902,P00144,2,"31,85",False
6902,P00107,1,"497,43",False
6903,P00175,3,"53,41",False
6903,P00085,2,"210,94",False
6904,P00232,2,"46,05",False
6904,P00135,2,"58,39",False
6904,P00176,3,"9,71",False
6904,P00052,1,"44,98",False
6905,P00058,2,"656,02",False
6905,P00057,1,"30,18",False
6905,P00105,3,"56,66",False
6906,P00172,2,"247,25",False
6906,P00071,3,"23,19",True
6906,P00172,2,"247,25",False
6906,P00041,3,"449,53",False
6906,P00140,1,"362,70",False
6907,P00047,1,"37,36",False
6907,P00001,3,"606,16",False
6908,P00155,3,"199,52",False
6908,P00080,3,"59,96",False
6908,P00084,3,"19,98",False
6909,P00127,2,"368,86",False
6909,P00114,1,"123,90",False
6909,P00237,3,"34,89",False
6910,P00102,2,"12,60",False
6910,P00219,2,"30,02",False
6911,P00200,2,"229,90",False
6911,P00047,2,"37,36",True
6911,P00106,1,"180,47",False
6912,P00156,3,"23,88",False
6912,P00236,3,"69,24",False
6912,P00164,3,"24,10",False
6912,P00062,2,"72,54",False
6913,P00090,1,"11,79",False
6914,P00052,1,"44,98",True
6914,P00201,1,"54,94",False
6915,P00226,1,"27,42",False
6915,P00195,2,"71,39",False
6915,P00008,3,"59,31",False
6915,P00048,3,"100,55",False
6916,P00162,3,"50,68",False
6916,P00014,2,"41,83",False
6917,P00178,1,"318,83",False
6918,P00236,2,"69,24",False
6918,P00047,2,"37,36",True
6919,P00098,3,"346,71",False
6920,P00027,3,"66,05",False
6920,P00082,3,"41,73",False
6921,P00057,1,"30,18",True
6921,P00191,1,"290,17",False
6921,P00242,1,"116,13",False
6921,P00032,3,"19,68",False
6922,P00124,1,"9,01",False
6922,P00128,1,"7,76",True
6922,P00045,1,"271,39",False
6922,P00002,1,"21,27",False
6923,P00245,3,"105,80",False
6923,P00100,3,"216,83",False
6923,P00105,2,"56,66",False
6923,P00143,1,"301,03",False
6923,P00231,1,"70,64",False
6924,P00222,1,"81,53",False
6924,P00230,1,"252,90",False
6924,P00082,1,"41,73",False
6925,P00168,1,"19,85",False
6925,P00076,3,"372,18",True
6926,P00028,3,"164,63",False
6926,P00007,1,"654,36",False
6926,P00027,1,"66,05",False
6926,P00200,1,"229,90",False
6927,P00172,3,"247,25",False
6928,P00098,3,"346,71",False
6929,P00220,2,"291,50",False
6929,P00250,2,"38,96",False
6929,P00103,1,"261,34",False
6930,P00105,1,"56,66",False
6930,P00044,3,"44,29",False
6930,P00083,1,"248,35",False
6930,P00194,1,"114,40",False
6931,P00063,3,"371,20",False
6931,P00052,1,"44,98",False
6931,P00070,1,"75,45",True
6932,P00185,3,"33,86",False
6932,P00192,3,"330,27",True
6933,P00219,1,"30,02",False
6933,P00067,3,"46,14",False
6934,P00012,1,"269,88",False
6934,P00111,3,"57,44",False
6934,P00007,1,"654,36",True
6935,P00010,2,"90,39",False
6935,P00066,3,"291,08",False
6935,P00044,1,"44,29",False
6936,P00010,1,"90,39",False
6936,P00249,1,"219,83",False
6937,P00243,3,"52,83",False
6938,P00193,2,"522,08",False
6938,P00239,2,"343,56",False
6938,P00179,3,"86,10",False
6938,P00171,1,"711,22",False
6938,P00017,3,"281,95",False
6939,P00185,1,"33,86",False
6939,P00053,3,"132,16",False
6939,P00066,3,"291,08",False
6939,P00087,3,"525,71",False
6940,P00168,2,"19,85",False
6941,P00151,2,"265,70",False
6941,P00141,2,"481,77",False
6941,P00174,3,"97,76",False
6941,P00058,2,"656,02",False
6942,P00192,1,"330,27",False
6942,P00118,3,"41,01",True
6943,P00205,1,"22,63",False
6944,P00246,3,"636,14",False
6944,P00035,3,"273,83",False
6944,P00140,1,"362,70",False
6944,P00101,1,"127,63",False
6944,P00039,3,"83,24",False
6945,P00241,2,"395,46",True
6945,P00153,1,"59,99",False
6945,P00106,3,"180,47",False
6946,P00066,3,"291,08",False
6947,P00024,2,"187,87",False
6947,P00041,2,"449,53",False
6947,P00198,2,"230,90",False
6947,P00217,1,"297,35",False
6948,P00035,3,"273,83",False
6949,P00244,2,"214,17",False
6949,P00156,2,"23,88",False
6949,P00066,1,"291,08",False
6950,P00231,2,"70,64",False
6951,P00185,1,"33,86",True
6951,P00137,3,"163,12",False
6952,P00234,2,"91,14",False
6953,P00136,1,"46,94",False
6953,P00166,1,"49,37",False
6953,P00225,2,"19,32",False
6953,P00178,3,"318,83",False
6953,P00130,3,"37,75",False
6954,P00046,3,"17,04",False
6954,P00030,3,"106,55",False
6955,P00141,3,"481,77",False
6955,P00215,1,"57,95",False
6955,P00125,1,"44,51",False
6955,P00047,1,"37,36",False
6956,P00081,3,"295,40",False
6956,P00002,1,"21,27",False
6956,P00229,3,"112,59",False
6956,P00217,2,"297,35",False
6957,P00138,3,"33,53",True
6957,P00020,1,"42,65",False
6957,P00249,2,"219,83",False
6957,P00071,1,"23,19",False
6958,P00059,1,"539,11",False
6958,P00207,3,"75,45",False
6958,P00241,3,"395,46",True
6958,P00234,1,"91,14",False
6958,P00149,2,"347,81",False
6959,P00151,1,"265,70",False
6960,P00236,1,"69,24",False
6960,P00065,2,"44,51",False
6960,P00030,2,"106,55",False
6960,P00153,1,"59,99",False
6961,P00068,2,"32,66",False
6961,P00123,2,"15,08",False
6961,P00110,3,"211,81",False
6961,P00205,1,"22,63",False
6961,P00164,3,"24,10",False
6962,P00002,1,"21,27",True
6962,P00030,2,"106,55",False
6962,P00135,1,"58,39",False
6962,P00029,3,"32,90",False
6963,P00032,1,"19,68",True
6963,P00039,3,"83,24",False
6964,P00216,1,"310,97",False
6964,P00205,3,"22,63",False
6964,P00081,1,"295,40",False
6964,P00164,2,"24,10",False
6964,P00157,1,"30,58",False
6965,P00150,1,"108,30",False
6966,P00220,3,"291,50",False
6966,P00178,2,"318,83",False
6967,P00178,3,"318,83",False
6967,P00027,3,"66,05",False
6968,P00062,1,"72,54",False
6968,P00104,2,"197,82",False
6968,P00094,2,"21,31",False
6969,P00079,1,"106,90",False
6970,P00144,2,"31,85",False
6971,P00036,2,"13,41",False
6972,P00078,3,"453,23",False
6972,P00124,3,"9,01",False
6972,P00030,1,"106,55",False
6973,P00041,3,"449,53",False
6973,P00214,3,"263,39",False
6973,P00211,1,"86,35",False
6974,P00077,1,"515,87",False
6974,P00186,3,"272,18",False
6975,P00069,2,"115,69",False
6975,P00100,3,"216,83",False
6975,P00019,1,"51,74",True
6975,P00158,3,"187,68",False
6975,P00229,3,"112,59",False
6976,P00202,3,"20,79",False
6976,P00041,3,"449,53",False
6976,P00031,2,"590,54",False
6976,P00051,2,"31,00",False
6976,P00227,2,"10,13",False
6977,P00107,3,"497,43",True
6977,P00233,2,"629,51",False
6978,P00232,2,"46,05",False
6978,P00080,3,"59,96",False
6978,P00060,1,"744,78",False
6979,P00150,2,"108,30",False
6980,P00243,1,"52,83",False
6980,P00186,2,"272,18",False
6980,P00063,2,"371,20",False
6980,P00054,1,"540,09",False
6980,P00084,2,"19,98",False
6981,P00237,3,"34,89",False
6982,P00137,3,"163,12",True
6982,P00200,3,"229,90",True
6982,P00202,2,"20,79",False
6982,P00195,1,"71,39",False
6983,P00226,2,"27,42",False
6984,P00221,1,"41,17",False
6984,P00058,3,"656,02",False
6984,P00047,3,"37,36",False
6984,P00032,1,"19,68",False
6984,P00130,3,"37,75",False
6985,P00023,2,"22,31",True
6986,P00083,1,"248,35",False
6986,P00121,3,"10,14",False
6986,P00088,3,"300,17",True
6986,P00201,3,"54,94",False
6987,P00115,1,"376,62",True
6987,P00240,2,"149,80",False
6988,P00163,1,"186,12",False
6989,P00168,2,"19,85",False
6989,P00091,3,"13,96",False
6989,P00002,1,"21,27",False
6990,P00156,2,"23,88",False
6990,P00163,1,"186,12",False
6991,P00139,2,"147,79",False
6991,P00013,1,"69,80",False
6991,P00197,3,"124,56",False
6991,P00129,3,"150,00",False
6992,P00092,2,"28,64",True
6992,P00100,2,"216,83",False
6992,P00046,3,"17,04",False
6992,P00076,2,"372,18",False
6992,P00101,1,"127,63",True
6993,P00026,2,"54,38",False
6993,P00241,2,"395,46",False
6994,P00170,1,"22,73",False
6994,P00056,1,"193,69",False
6994,P00142,2,"229,74",True
6994,P00150,3,"108,30",False
6995,P00239,2,"343,56",True
6995,P00071,3,"23,19",False
6995,P00039,1,"83,24",False
6995,P00156,2,"23,88",True
6996,P00189,1,"105,53",False
6996,P00215,3,"57,95",False
6996,P00148,2,"41,46",True
6996,P00024,3,"187,87",False
6997,P00250,3,"38,96",False
6997,P00007,3,"654,36",False
6997,P00154,2,"767,96",False
6997,P00181,1,"223,75",False
6997,P00188,1,"465,02",False
6998,P00043,3,"58,04",False
6998,P00126,2,"65,85",False
6998,P00101,2,"127,63",False
6998,P00227,2,"10,13",False
6998,P00164,1,"24,10",False
6999,P00183,3,"23,15",False
7000,P00067,1,"46,14",False
7000,P00213,2,"26,47",False
7000,P00198,2,"230,90",False
7001,P00181,2,"223,75",True
7001,P00061,2,"63,42",False
7001,P00235,2,"180,28",True
7002,P00022,1,"33,95",True
7002,P00065,2,"44,51",False
7002,P00208,3,"50,44",False
7002,P00222,1,"81,53",False
7002,P00131,1,"327,48",False
7003,P00129,3,"150,00",True
7003,P00233,2,"629,51",False
7003,P00056,1,"193,69",True
7003,P00219,1,"30,02",False
7004,P00157,2,"30,58",False
7004,P00220,2,"291,50",False
7004,P00119,2,"91,77",False
7004,P00244,1,"214,17",False
7005,P00056,2,"193,69",False
7005,P00225,3,"19,32",False
7005,P00236,2,"69,24",False
7005,P00153,2,"59,99",True
7005,P00168,2,"19,85",False
7006,P00036,3,"13,41",True
7006,P00111,1,"57,44",False
7006,P00113,2,"103,15",False
7006,P00044,2,"44,29",False
7007,P00226,1,"27,42",False
7007,P00151,3,"265,70",False
7008,P00162,1,"50,68",False
7008,P00219,1,"30,02",False
7008,P00125,1,"44,51",True
7008,P00070,3,"75,45",True
7009,P00153,2,"59,99",False
7009,P00066,2,"291,08",False
7010,P00006,1,"184,09",False
7010,P00001,3,"606,16",False
7010,P00115,1,"376,62",False
7010,P00165,3,"159,20",False
7011,P00234,2,"91,14",False
7011,P00121,3,"10,14",False
7011,P00031,2,"590,54",False
7011,P00048,1,"100,55",False
7012,P00009,3,"41,43",True
7012,P00217,1,"297,35",False
7012,P00127,1,"368,86",False
7012,P00198,2,"230,90",False
7012,P00004,1,"224,50",False
7013,P00204,3,"96,66",False
7013,P00007,1,"654,36",False
7014,P00011,3,"56,93",False
7014,P00142,3,"229,74",False
7014,P00213,1,"26,47",True
7014,P00242,2,"116,13",False
7014,P00140,2,"362,70",False
7015,P00195,3,"71,39",False
7015,P00068,2,"32,66",False
7015,P00019,1,"51,74",False
7016,P00246,3,"636,14",False
7017,P00001,1,"606,16",False
7018,P00063,3,"371,20",False
7018,P00057,2,"30,18",False
7018,P00218,1,"284,38",False
7019,P00005,1,"44,38",False
7019,P00009,3,"41,43",False
7019,P00117,2,"265,19",False
7019,P00091,1,"13,96",True
7019,P00144,2,"31,85",False
7020,P00122,3,"44,15",False
7021,P00020,1,"42,65",False
7021,P00039,1,"83,24",False
7022,P00200,2,"229,90",False
7022,P00181,1,"223,75",False
7023,P00101,1,"127,63",False
7023,P00243,3,"52,83",False
7023,P00113,2,"103,15",False
7023,P00081,2,"295,40",False
7023,P00016,1,"120,50",False
7024,P00110,2,"211,81",False
7024,P00190,1,"263,25",True
7024,P00047,2,"37,36",True
7025,P00128,2,"7,76",False
7025,P00021,2,"666,35",True
7026,P00126,1,"65,85",False
7026,P00115,1,"376,62",False
7026,P00021,1,"666,35",False
7026,P00249,2,"219,83",False
7027,P00156,1,"23,88",False
7027,P00122,1,"44,15",False
7027,P00106,3,"180,47",False
7027,P00207,1,"75,45",True
7027,P00039,2,"83,24",False
7028,P00101,1,"127,63",False
7028,P00187,1,"216,79",False
7028,P00110,2,"211,81",False
7028,P00198,1,"230,90",False
7028,P00200,2,"229,90",False
7029,P00054,2,"540,09",False
7029,P00090,3,"11,79",False
7030,P00104,2,"197,82",False
7031,P00215,2,"57,95",False
7031,P00034,2,"232,16",True
7031,P00116,3,"72,60",False
7032,P00229,3,"112,59",False
7032,P00139,3,"147,79",False
7032,P00233,3,"629,51",False
7032,P00225,2,"19,32",False
7032,P00042,3,"72,73",False
7033,P00100,3,"216,83",False
7034,P00144,2,"31,85",False
7034,P00208,2,"50,44",False
7035,P00183,2,"23,15",False
7036,P00171,1,"711,22",False
7036,P00226,1,"27,42",False
7036,P00158,3,"187,68",False
7036,P00023,2,"22,31",False
7036,P00044,1,"44,29",False
7037,P00103,1,"261,34",False
7037,P00095,3,"301,80",False
7037,P00086,1,"18,81",False
7037,P00140,2,"362,70",False
7038,P00068,2,"32,66",False
7038,P00029,2,"32,90",False
7038,P00072,1,"75,40",False
7038,P00128,1,"7,76",False
7038,P00222,2,"81,53",False
7039,P00185,2,"33,86",False
7039,P00062,3,"72,54",False
7039,P00081,2,"295,40",False
7040,P00220,2,"291,50",False
7040,P00044,2,"44,29",False
7041,P00101,3,"127,63",True
7041,P00024,1,"187,87",False
7041,P00114,3,"123,90",False
7042,P00190,3,"263,25",False
7042,P00071,1,"23,19",False
7042,P00102,1,"12,60",False
7042,P00106,2,"180,47",False
7042,P00061,1,"63,42",False
7043,P00225,3,"19,32",False
7043,P00137,3,"163,12",False
7043,P00125,2,"44,51",False
7044,P00091,1,"13,96",False
7044,P00119,3,"91,77",False
7044,P00018,2,"14,41",False
7044,P00112,2,"104,47",False
7044,P00150,2,"108,30",False
7045,P00153,3,"59,99",False
7045,P00213,3,"26,47",False
7045,P00011,2,"56,93",True
7046,P00246,2,"636,14",False
7046,P00218,1,"284,38",False
7047,P00176,2,"9,71",False
7048,P00078,1,"453,23",False
7048,P00073,2,"236,80",False
7049,P00043,3,"58,04",False
7049,P00243,3,"52,83",False
7049,P00001,3,"606,16",False
7049,P00057,1,"30,18",False
7050,P00212,1,"57,29",False
7050,P00176,2,"9,71",False
7050,P00102,1,"12,60",False
7050,P00011,3,"56,93",False
7051,P00013,2,"69,80",True
7051,P00049,1,"161,53",False
7051,P00209,2,"204,19",False
7052,P00149,2,"347,81",False
7052,P00054,1,"540,09",False
7052,P00023,3,"22,31",False
7052,P00014,2,"41,83",False
7053,P00100,3,"216,83",True
7053,P00078,1,"453,23",True
7054,P00082,2,"41,73",False
7054,P00098,2,"346,71",True
7055,P00236,2,"69,24",False
7056,P00064,1,"213,53",True
7057,P00126,3,"65,85",False
7057,P00197,1,"124,56",False
7058,P00168,3,"19,85",False
7058,P00221,1,"41,17",False
7058,P00171,2,"711,22",False
7058,P00111,2,"57,44",False
7058,P00181,1,"223,75",False
7059,P00184,2,"33,80",True
7059,P00084,2,"19,98",False
7059,P00219,3,"30,02",False
7060,P00057,3,"30,18",False
7060,P00020,1,"42,65",False
7060,P00113,1,"103,15",False
7060,P00038,3,"31,87",False
7061,P00210,1,"79,90",False
7061,P00146,1,"72,70",False
7061,P00056,1,"193,69",False
7061,P00129,3,"150,00",False
7062,P00134,1,"236,64",False
7062,P00031,1,"590,54",False
7062,P00017,2,"281,95",False
7062,P00174,3,"97,76",False
7062,P00170,1,"22,73",False
7063,P00232,2,"46,05",False
7063,P00215,1,"57,95",False
7063,P00216,2,"310,97",False
7063,P00085,1,"210,94",False
7063,P00196,1,"17,41",False
7064,P00023,1,"22,31",False
7064,P00084,1,"19,98",False
7064,P00056,1,"193,69",False
7065,P00234,2,"91,14",False
7065,P00242,2,"116,13",False
7065,P00149,1,"347,81",False
7065,P00193,1,"522,08",False
7065,P00218,2,"284,38",False
7066,P00144,1,"31,85",False
7066,P00215,3,"57,95",False
7066,P00186,1,"272,18",False
7066,P00038,1,"31,87",False
7066,P00147,1,"68,75",False
7067,P00050,2,"219,38",False
7067,P00239,2,"343,56",False
7067,P00111,2,"57,44",True
7067,P00077,3,"515,87",True
7068,P00172,1,"247,25",False
7068,P00025,2,"71,75",True
7068,P00066,1,"291,08",False
7068,P00178,3,"318,83",False
7069,P00220,1,"291,50",False
7070,P00048,3,"100,55",False
7070,P00244,2,"214,17",False
7070,P00137,1,"163,12",True
7070,P00233,1,"629,51",False
7071,P00139,3,"147,79",False
7072,P00054,3,"540,09",False
7072,P00198,3,"230,90",False
7073,P00161,3,"377,06",False
7074,P00159,1,"664,48",False
7074,P00012,1,"269,88",False
7074,P00203,3,"259,99",False
7075,P00188,3,"465,02",False
7075,P00019,3,"51,74",False
7075,P00043,3,"58,04",False
7075,P00049,3,"161,53",True
7076,P00161,3,"377,06",True
7076,P00220,3,"291,50",False
7076,P00083,2,"248,35",False
7076,P00047,1,"37,36",True
7076,P00235,3,"180,28",False
7077,P00226,3,"27,42",False
7078,P00019,1,"51,74",False
7078,P00187,1,"216,79",False
7078,P00024,2,"187,87",False
7078,P00007,3,"654,36",False
7078,P00073,3,"236,80",True
7079,P00161,1,"377,06",False
7079,P00073,3,"236,80",False
7079,P00206,3,"100,93",False
7079,P00152,1,"335,29",False
7079,P00210,1,"79,90",False
7080,P00179,3,"86,10",False
7081,P00021,3,"666,35",False
7081,P00131,1,"327,48",False
7082,P00230,2,"252,90",False
7082,P00240,3,"149,80",False
7082,P00059,2,"539,11",True
7082,P00109,2,"82,51",True
7082,P00057,1,"30,18",False
7083,P00173,3,"688,21",False
7083,P00024,2,"187,87",False
7083,P00182,2,"128,20",False
7084,P00125,2,"44,51",False
7084,P00218,3,"284,38",False
7084,P00210,1,"79,90",False
7085,P00057,1,"30,18",False
7085,P00220,2,"291,50",False
7085,P00179,1,"86,10",False
7085,P00045,1,"271,39",False
7085,P00093,3,"271,19",False
7086,P00128,3,"7,76",False
7086,P00172,1,"247,25",False
7086,P00124,1,"9,01",False
7086,P00118,2,"41,01",False
7086,P00165,1,"159,20",False
7087,P00052,2,"44,98",False
7087,P00026,1,"54,38",True
7087,P00179,3,"86,10",False
7088,P00182,3,"128,20",True
7089,P00231,1,"70,64",False
7089,P00040,3,"9,71",False
7089,P00148,1,"41,46",False
7089,P00099,1,"239,40",False
7090,P00055,1,"596,16",False
7090,P00121,3,"10,14",False
7091,P00222,1,"81,53",False
7091,P00247,3,"26,86",False
7091,P00140,2,"362,70",False
7091,P00107,1,"497,43",False
7092,P00039,3,"83,24",False
7092,P00184,3,"33,80",False
7092,P00188,2,"465,02",False
7092,P00187,3,"216,79",False
7093,P00172,2,"247,25",False
7093,P00047,3,"37,36",False
7093,P00066,1,"291,08",False
7094,P00201,1,"54,94",False
7094,P00202,1,"20,79",False
7095,P00136,1,"46,94",False
7095,P00191,3,"290,17",False
7095,P00119,3,"91,77",False
7096,P00054,2,"540,09",False
7096,P00219,3,"30,02",False
7096,P00038,2,"31,87",False
7096,P00225,3,"19,32",False
7096,P00229,1,"112,59",False
7097,P00045,1,"271,39",False
7097,P00018,1,"14,41",False
7098,P00186,3,"272,18",False
7098,P00099,1,"239,40",False
7099,P00237,3,"34,89",False
7099,P00030,3,"106,55",False
7099,P00056,1,"193,69",False
7099,P00137,3,"163,12",False
7100,P00200,3,"229,90",False
7100,P00040,3,"9,71",False
7100,P00125,2,"44,51",False
7100,P00129,1,"150,00",False
7100,P00209,1,"204,19",False
7101,P00026,1,"54,38",False
7102,P00021,3,"666,35",False
7103,P00205,3,"22,63",False
7103,P00238,1,"294,52",False
7103,P00006,2,"184,09",False
7103,P00244,2,"214,17",False
7104,P00024,3,"187,87",False
7104,P00067,3,"46,14",False
7104,P00236,2,"69,24",False
7105,P00080,2,"59,96",False
7106,P00248,1,"259,91",False
7106,P00205,3,"22,63",False
7107,P00086,1,"18,81",False
7107,P00128,3,"7,76",False
7108,P00052,1,"44,98",False
7108,P00072,3,"75,40",False
7109,P00001,1,"606,16",False
7109,P00058,3,"656,02",False
7110,P00158,1,"187,68",False
7110,P00166,3,"49,37",False
7110,P00179,3,"86,10",False
7110,P00129,2,"150,00",False
7111,P00225,3,"19,32",False
7111,P00046,1,"17,04",False
7111,P00036,3,"13,41",False
7111,P00099,2,"239,40",False
7111,P00027,3,"66,05",False
7112,P00028,2,"164,63",False
7112,P00246,2,"636,14",False
7112,P00109,3,"82,51",False
7113,P00004,3,"224,50",False
7113,P00102,3,"12,60",False
7114,P00055,1,"596,16",False
7114,P00028,3,"164,63",False
7115,P00234,2,"91,14",False
7116,P00158,3,"187,68",False
7116,P00152,1,"335,29",False
7117,P00228,3,"760,30",False
7117,P00046,2,"17,04",False
7118,P00121,2,"10,14",False
7118,P00205,3,"22,63",True
7119,P00084,2,"19,98",False
7119,P00079,2,"106,90",False
7119,P00004,2,"224,50",True
7119,P00023,1,"22,31",False
7119,P00242,2,"116,13",False
7120,P00149,3,"347,81",False
7121,P00241,3,"395,46",False
7121,P00006,3,"184,09",False
7121,P00058,3,"656,02",False
7121,P00223,3,"181,28",False
7121,P00062,1,"72,54",False
7122,P00145,1,"160,43",False
7122,P00179,3,"86,10",False
7122,P00244,1,"214,17",False
7122,P00246,1,"636,14",False
7123,P00137,3,"163,12",False
7124,P00243,1,"52,83",False
7124,P00172,3,"247,25",False
7125,P00115,2,"376,62",False
7125,P00148,2,"41,46",False
7126,P00226,1,"27,42",False
7127,P00248,3,"259,91",False
7127,P00232,3,"46,05",False
7127,P00086,3,"18,81",True
7127,P00116,3,"72,60",False
7128,P00084,3,"19,98",True
7128,P00074,3,"205,87",False
7128,P00134,3,"236,64",False
7128,P00237,1,"34,89",False
7128,P00102,2,"12,60",False
7129,P00073,3,"236,80",False
7130,P00159,1,"664,48",False
7130,P00249,3,"219,83",True
7131,P00194,2,"114,40",False
7132,P00144,1,"31,85",False
7132,P00070,2,"75,45",False
7132,P00024,3,"187,87",False
7132,P00117,2,"265,19",False
7132,P00065,2,"44,51",False
7133,P00191,3,"290,17",True
7133,P00171,2,"711,22",False
7133,P00051,1,"31,00",False
7133,P00174,1,"97,76",False
7134,P00203,3,"259,99",False
7134,P00169,2,"31,59",False
7134,P00084,2,"19,98",False
7134,P00191,2,"290,17",False
7134,P00212,2,"57,29",False
7135,P00191,1,"290,17",False
7135,P00092,3,"28,64",False
7135,P00073,2,"236,80",False
7136,P00107,3,"497,43",False
7137,P00073,1,"236,80",False
7137,P00144,1,"31,85",True
7137,P00192,1,"330,27",False
7137,P00003,2,"37,48",False
7138,P00102,1,"12,60",False
7138,P00171,1,"711,22",False
7138,P00035,2,"273,83",False
7138,P00145,3,"160,43",False
7138,P00062,3,"72,54",False
7139,P00067,3,"46,14",False
7140,P00059,2,"539,11",False
7140,P00219,3,"30,02",False
7140,P00079,3,"106,90",False
7140,P00244,1,"214,17",True
7141,P00038,1,"31,87",True
7141,P00238,2,"294,52",False
7141,P00085,2,"210,94",False
7141,P00205,3,"22,63",False
7141,P00237,2,"34,89",False
7142,P00169,1,"31,59",False
7143,P00105,2,"56,66",False
7144,P00207,3,"75,45",False
7144,P00203,3,"259,99",False
7145,P00139,2,"147,79",False
7145,P00225,3,"19,32",False
7145,P00132,1,"182,80",True
7145,P00121,2,"10,14",False
7146,P00019,2,"51,74",False
7147,P00114,3,"123,90",False
7148,P00207,2,"75,45",True
7148,P00098,3,"346,71",False
7148,P00065,3,"44,51",False
7148,P00084,2,"19,98",False
7148,P00174,2,"97,76",True
7149,P00198,1,"230,90",True
7149,P00207,2,"75,45",False
7150,P00170,3,"22,73",False
7150,P00151,1,"265,70",True
7151,P00035,3,"273,83",False
7152,P00039,3,"83,24",False
7152,P00171,1,"711,22",False
7153,P00003,1,"37,48",False
7154,P00127,2,"368,86",False
7154,P00168,2,"19,85",False
7154,P00204,3,"96,66",False
7154,P00064,3,"213,53",False
7155,P00129,3,"150,00",False
7156,P00094,1,"21,31",False
7156,P00097,3,"78,31",False
7156,P00232,2,"46,05",False
7156,P00136,3,"46,94",True
7157,P00057,3,"30,18",False
7158,P00042,1,"72,73",False
7158,P00002,2,"21,27",False
7158,P00077,2,"515,87",False
7158,P00031,3,"590,54",False
7159,P00171,2,"711,22",False
7159,P00071,1,"23,19",False
7159,P00071,3,"23,19",False
7159,P00146,1,"72,70",False
7160,P00087,3,"525,71",False
7160,P00188,3,"465,02",False
7160,P00125,1,"44,51",False
7160,P00214,1,"263,39",True
7161,P00098,3,"346,71",False
7162,P00176,3,"9,71",False
7162,P00138,2,"33,53",False
7162,P00095,1,"301,80",False
7162,P00155,3,"199,52",True
7163,P00086,3,"18,81",False
7163,P00161,3,"377,06",False
7163,P00112,3,"104,47",False
7163,P00154,2,"767,96",False
